code,name,metric,fy,basis,value,unit,source,as_of
4203,"Sumitomo Bakelite Company,Limited",dps,FY2027,company,120.0,jpy,jquants,2026-05-11
4203,"Sumitomo Bakelite Company,Limited",eps,FY2027,company,324.84,jpy,jquants,2026-05-11
4203,"Sumitomo Bakelite Company,Limited",eps,FY2027,consensus,410.16287,jpy,yfinance,2026-08-27
4203,"Sumitomo Bakelite Company,Limited",net_profit,FY2027,company,28500000000.0,jpy_abs,jquants,2026-05-11
4203,"Sumitomo Bakelite Company,Limited",net_sales,FY2027,company,337000000000.0,jpy_abs,jquants,2026-05-11
4203,"Sumitomo Bakelite Company,Limited",net_sales,FY2027,consensus,381371428570.0,jpy_abs,yfinance,2026-08-27
4203,"Sumitomo Bakelite Company,Limited",operating_profit,FY2027,company,37500000000.0,jpy_abs,jquants,2026-05-11
4203,"Sumitomo Bakelite Company,Limited",eps,FY2028,consensus,410.16287,jpy,yfinance,2026-08-27
4203,"Sumitomo Bakelite Company,Limited",net_sales,FY2028,consensus,381371428570.0,jpy_abs,yfinance,2026-08-27
4204,"Sekisui Chemical Co.,Ltd.",dps,FY2026,company,80.0,jpy,jquants,2026-04-28
4204,"Sekisui Chemical Co.,Ltd.",eps,FY2026,company,176.7,jpy,jquants,2026-04-28
4204,"Sekisui Chemical Co.,Ltd.",eps,FY2026,consensus,193.404,jpy,yfinance,2026-08-27
4204,"Sekisui Chemical Co.,Ltd.",net_profit,FY2026,company,72000000000.0,jpy_abs,jquants,2026-04-28
4204,"Sekisui Chemical Co.,Ltd.",net_sales,FY2026,company,1327900000000.0,jpy_abs,jquants,2026-04-28
4204,"Sekisui Chemical Co.,Ltd.",net_sales,FY2026,consensus,1397560000000.0,jpy_abs,yfinance,2026-08-27
4204,"Sekisui Chemical Co.,Ltd.",operating_profit,FY2026,company,110000000000.0,jpy_abs,jquants,2026-04-28
4204,"Sekisui Chemical Co.,Ltd.",dps,FY2027,company,81.0,jpy,jquants,2026-04-28
4204,"Sekisui Chemical Co.,Ltd.",eps,FY2027,company,188.26,jpy,jquants,2026-04-28
4204,"Sekisui Chemical Co.,Ltd.",eps,FY2027,consensus,223.548,jpy,yfinance,2026-08-27
4204,"Sekisui Chemical Co.,Ltd.",net_profit,FY2027,company,76000000000.0,jpy_abs,jquants,2026-04-28
4204,"Sekisui Chemical Co.,Ltd.",net_sales,FY2027,company,1408400000000.0,jpy_abs,jquants,2026-04-28
4204,"Sekisui Chemical Co.,Ltd.",net_sales,FY2027,consensus,1446600000000.0,jpy_abs,yfinance,2026-08-27
4204,"Sekisui Chemical Co.,Ltd.",operating_profit,FY2027,company,115000000000.0,jpy_abs,jquants,2026-04-28
4204,"Sekisui Chemical Co.,Ltd.",eps,FY2028,consensus,223.548,jpy,yfinance,2026-08-27
4204,"Sekisui Chemical Co.,Ltd.",net_sales,FY2028,consensus,1446600000000.0,jpy_abs,yfinance,2026-08-27
4206,"Aica Kogyo Company,Limited",dps,FY2026,company,138.0,jpy,jquants,2026-05-01
4206,"Aica Kogyo Company,Limited",eps,FY2026,company,291.55,jpy,jquants,2026-05-01
4206,"Aica Kogyo Company,Limited",eps,FY2026,consensus,327.1,jpy,yfinance,2026-08-27
4206,"Aica Kogyo Company,Limited",net_profit,FY2026,company,18300000000.0,jpy_abs,jquants,2026-05-01
4206,"Aica Kogyo Company,Limited",net_sales,FY2026,company,265000000000.0,jpy_abs,jquants,2026-05-01
4206,"Aica Kogyo Company,Limited",net_sales,FY2026,consensus,295000000000.0,jpy_abs,yfinance,2026-08-27
4206,"Aica Kogyo Company,Limited",operating_profit,FY2026,company,29000000000.0,jpy_abs,jquants,2026-05-01
4206,"Aica Kogyo Company,Limited",dps,FY2027,company,140.0,jpy,jquants,2026-05-01
4206,"Aica Kogyo Company,Limited",eps,FY2027,company,293.95,jpy,jquants,2026-05-01
4206,"Aica Kogyo Company,Limited",eps,FY2027,consensus,328.53333,jpy,yfinance,2026-08-27
4206,"Aica Kogyo Company,Limited",net_profit,FY2027,company,18600000000.0,jpy_abs,jquants,2026-05-01
4206,"Aica Kogyo Company,Limited",net_sales,FY2027,company,280000000000.0,jpy_abs,jquants,2026-05-01
4206,"Aica Kogyo Company,Limited",net_sales,FY2027,consensus,301233333330.0,jpy_abs,yfinance,2026-08-27
4206,"Aica Kogyo Company,Limited",operating_profit,FY2027,company,31000000000.0,jpy_abs,jquants,2026-05-01
4206,"Aica Kogyo Company,Limited",eps,FY2028,consensus,328.53333,jpy,yfinance,2026-08-27
4206,"Aica Kogyo Company,Limited",net_sales,FY2028,consensus,301233333330.0,jpy_abs,yfinance,2026-08-27
4307,"Nomura Research Institute,Ltd.",dps,FY2026,company,74.0,jpy,jquants,2026-04-24
4307,"Nomura Research Institute,Ltd.",eps,FY2026,company,26.17,jpy,jquants,2026-04-24
4307,"Nomura Research Institute,Ltd.",eps,FY2026,consensus,218.82169,jpy,yfinance,2026-08-27
4307,"Nomura Research Institute,Ltd.",net_profit,FY2026,company,15000000000.0,jpy_abs,jquants,2026-04-24
4307,"Nomura Research Institute,Ltd.",net_sales,FY2026,company,814000000000.0,jpy_abs,jquants,2026-04-24
4307,"Nomura Research Institute,Ltd.",net_sales,FY2026,consensus,864324594970.0,jpy_abs,yfinance,2026-08-27
4307,"Nomura Research Institute,Ltd.",operating_profit,FY2026,company,58000000000.0,jpy_abs,jquants,2026-04-24
4307,"Nomura Research Institute,Ltd.",dps,FY2027,company,84.0,jpy,jquants,2026-04-24
4307,"Nomura Research Institute,Ltd.",eps,FY2027,company,207.17,jpy,jquants,2026-04-24
4307,"Nomura Research Institute,Ltd.",eps,FY2027,consensus,244.37796,jpy,yfinance,2026-08-27
4307,"Nomura Research Institute,Ltd.",net_profit,FY2027,company,119000000000.0,jpy_abs,jquants,2026-04-24
4307,"Nomura Research Institute,Ltd.",net_sales,FY2027,company,850000000000.0,jpy_abs,jquants,2026-04-24
4307,"Nomura Research Institute,Ltd.",net_sales,FY2027,consensus,912993917560.0,jpy_abs,yfinance,2026-08-27
4307,"Nomura Research Institute,Ltd.",operating_profit,FY2027,company,175000000000.0,jpy_abs,jquants,2026-04-24
4307,"Nomura Research Institute,Ltd.",eps,FY2028,consensus,244.37796,jpy,yfinance,2026-08-27
4307,"Nomura Research Institute,Ltd.",net_sales,FY2028,consensus,912993917560.0,jpy_abs,yfinance,2026-08-27
4373,"Simplex Holdings,Inc.",dps,FY2026,company,18.0,jpy,jquants,2026-04-30
4373,"Simplex Holdings,Inc.",eps,FY2026,company,42.14,jpy,jquants,2026-04-30
4373,"Simplex Holdings,Inc.",eps,FY2026,consensus,56.60983,jpy,yfinance,2026-08-27
4373,"Simplex Holdings,Inc.",net_profit,FY2026,company,9666000000.0,jpy_abs,jquants,2026-04-30
4373,"Simplex Holdings,Inc.",net_sales,FY2026,company,58000000000.0,jpy_abs,jquants,2026-04-30
4373,"Simplex Holdings,Inc.",net_sales,FY2026,consensus,70345714290.0,jpy_abs,yfinance,2026-08-27
4373,"Simplex Holdings,Inc.",operating_profit,FY2026,company,14300000000.0,jpy_abs,jquants,2026-04-30
4373,"Simplex Holdings,Inc.",dps,FY2027,company,24.0,jpy,jquants,2026-04-30
4373,"Simplex Holdings,Inc.",eps,FY2027,company,55.08,jpy,jquants,2026-04-30
4373,"Simplex Holdings,Inc.",eps,FY2027,consensus,66.00098,jpy,yfinance,2026-08-27
4373,"Simplex Holdings,Inc.",net_profit,FY2027,company,12420000000.0,jpy_abs,jquants,2026-04-30
4373,"Simplex Holdings,Inc.",net_sales,FY2027,company,70000000000.0,jpy_abs,jquants,2026-04-30
4373,"Simplex Holdings,Inc.",net_sales,FY2027,consensus,81588571430.0,jpy_abs,yfinance,2026-08-27
4373,"Simplex Holdings,Inc.",operating_profit,FY2027,company,17200000000.0,jpy_abs,jquants,2026-04-30
4373,"Simplex Holdings,Inc.",eps,FY2028,consensus,66.00098,jpy,yfinance,2026-08-27
4373,"Simplex Holdings,Inc.",net_sales,FY2028,consensus,81588571430.0,jpy_abs,yfinance,2026-08-27
4385,"Mercari,Inc.",dps,FY2026,company,0.0,jpy,jquants,2026-05-11
4385,"Mercari,Inc.",eps,FY2026,consensus,230.07697,jpy,yfinance,2026-08-27
4385,"Mercari,Inc.",net_sales,FY2026,company,220000000000.0,jpy_abs,jquants,2026-05-11
4385,"Mercari,Inc.",net_sales,FY2026,consensus,265702536750.0,jpy_abs,yfinance,2026-08-27
4385,"Mercari,Inc.",eps,FY2027,consensus,260.65982,jpy,yfinance,2026-08-27
4385,"Mercari,Inc.",net_sales,FY2027,consensus,287070612440.0,jpy_abs,yfinance,2026-08-27
4385,"Mercari,Inc.",eps,FY2028,consensus,260.65982,jpy,yfinance,2026-08-27
4385,"Mercari,Inc.",net_sales,FY2028,consensus,287070612440.0,jpy_abs,yfinance,2026-08-27
4401,ADEKA CORPORATION,dps,FY2026,company,104.0,jpy,jquants,2026-05-14
4401,ADEKA CORPORATION,eps,FY2026,company,257.7,jpy,jquants,2026-05-14
4401,ADEKA CORPORATION,eps,FY2026,consensus,305.0,jpy,yfinance,2026-08-27
4401,ADEKA CORPORATION,net_profit,FY2026,company,25500000000.0,jpy_abs,jquants,2026-05-14
4401,ADEKA CORPORATION,net_sales,FY2026,company,415000000000.0,jpy_abs,jquants,2026-05-14
4401,ADEKA CORPORATION,net_sales,FY2026,consensus,450252697140.0,jpy_abs,yfinance,2026-08-27
4401,ADEKA CORPORATION,operating_profit,FY2026,company,41500000000.0,jpy_abs,jquants,2026-05-14
4401,ADEKA CORPORATION,dps,FY2027,company,120.0,jpy,jquants,2026-05-14
4401,ADEKA CORPORATION,eps,FY2027,company,294.3,jpy,jquants,2026-05-14
4401,ADEKA CORPORATION,eps,FY2027,consensus,320.84286,jpy,yfinance,2026-08-27
4401,ADEKA CORPORATION,net_profit,FY2027,company,28800000000.0,jpy_abs,jquants,2026-05-14
4401,ADEKA CORPORATION,net_sales,FY2027,company,453000000000.0,jpy_abs,jquants,2026-05-14
4401,ADEKA CORPORATION,net_sales,FY2027,consensus,465545662170.0,jpy_abs,yfinance,2026-08-27
4401,ADEKA CORPORATION,operating_profit,FY2027,company,46800000000.0,jpy_abs,jquants,2026-05-14
4401,ADEKA CORPORATION,eps,FY2028,consensus,320.84286,jpy,yfinance,2026-08-27
4401,ADEKA CORPORATION,net_sales,FY2028,consensus,465545662170.0,jpy_abs,yfinance,2026-08-27
4403,NOF CORPORATION,dps,FY2026,company,61.0,jpy,jquants,2026-05-11
4403,NOF CORPORATION,eps,FY2026,company,171.21,jpy,jquants,2026-05-11
4403,NOF CORPORATION,eps,FY2026,consensus,181.7357,jpy,yfinance,2026-08-27
4403,NOF CORPORATION,net_profit,FY2026,company,39400000000.0,jpy_abs,jquants,2026-05-11
4403,NOF CORPORATION,net_sales,FY2026,company,260500000000.0,jpy_abs,jquants,2026-05-11
4403,NOF CORPORATION,net_sales,FY2026,consensus,306400000000.0,jpy_abs,yfinance,2026-08-27
4403,NOF CORPORATION,operating_profit,FY2026,company,46000000000.0,jpy_abs,jquants,2026-05-11
4403,NOF CORPORATION,dps,FY2027,company,70.0,jpy,jquants,2026-05-11
4403,NOF CORPORATION,eps,FY2027,company,169.6,jpy,jquants,2026-05-11
4403,NOF CORPORATION,eps,FY2027,consensus,209.645,jpy,yfinance,2026-08-27
4403,NOF CORPORATION,net_profit,FY2027,company,39000000000.0,jpy_abs,jquants,2026-05-11
4403,NOF CORPORATION,net_sales,FY2027,company,319000000000.0,jpy_abs,jquants,2026-05-11
4403,NOF CORPORATION,net_sales,FY2027,consensus,326083333330.0,jpy_abs,yfinance,2026-08-27
4403,NOF CORPORATION,operating_profit,FY2027,company,50000000000.0,jpy_abs,jquants,2026-05-11
4403,NOF CORPORATION,eps,FY2028,consensus,209.645,jpy,yfinance,2026-08-27
4403,NOF CORPORATION,net_sales,FY2028,consensus,326083333330.0,jpy_abs,yfinance,2026-08-27
4452,Kao Corporation,dps,FY2026,company,39.0,jpy,jquants,2026-05-12
4452,Kao Corporation,eps,FY2026,company,143.7,jpy,jquants,2026-05-12
4452,Kao Corporation,eps,FY2026,consensus,152.91579,jpy,yfinance,2026-08-27
4452,Kao Corporation,net_profit,FY2026,company,130000000000.0,jpy_abs,jquants,2026-05-12
4452,Kao Corporation,net_sales,FY2026,company,1750000000000.0,jpy_abs,jquants,2026-05-12
4452,Kao Corporation,net_sales,FY2026,consensus,1789854965980.0,jpy_abs,yfinance,2026-08-27
4452,Kao Corporation,operating_profit,FY2026,company,182000000000.0,jpy_abs,jquants,2026-05-12
4452,Kao Corporation,eps,FY2027,consensus,162.27087,jpy,yfinance,2026-08-27
4452,Kao Corporation,net_sales,FY2027,consensus,1852986114470.0,jpy_abs,yfinance,2026-08-27
4503,Astellas Pharma Inc.,dps,FY2026,company,78.0,jpy,jquants,2026-04-27
4503,Astellas Pharma Inc.,eps,FY2026,company,139.58,jpy,jquants,2026-04-27
4503,Astellas Pharma Inc.,eps,FY2026,consensus,205.9237,jpy,yfinance,2026-08-27
4503,Astellas Pharma Inc.,net_profit,FY2026,company,250000000000.0,jpy_abs,jquants,2026-04-27
4503,Astellas Pharma Inc.,net_sales,FY2026,company,2100000000000.0,jpy_abs,jquants,2026-04-27
4503,Astellas Pharma Inc.,net_sales,FY2026,consensus,2315495962230.0,jpy_abs,yfinance,2026-08-27
4503,Astellas Pharma Inc.,operating_profit,FY2026,company,340000000000.0,jpy_abs,jquants,2026-04-27
4503,Astellas Pharma Inc.,dps,FY2027,company,80.0,jpy,jquants,2026-04-27
4503,Astellas Pharma Inc.,eps,FY2027,company,167.46,jpy,jquants,2026-04-27
4503,Astellas Pharma Inc.,eps,FY2027,consensus,194.01665,jpy,yfinance,2026-08-27
4503,Astellas Pharma Inc.,net_profit,FY2027,company,300000000000.0,jpy_abs,jquants,2026-04-27
4503,Astellas Pharma Inc.,net_sales,FY2027,company,2220000000000.0,jpy_abs,jquants,2026-04-27
4503,Astellas Pharma Inc.,net_sales,FY2027,consensus,2136534159310.0,jpy_abs,yfinance,2026-08-27
4503,Astellas Pharma Inc.,operating_profit,FY2027,company,395000000000.0,jpy_abs,jquants,2026-04-27
4503,Astellas Pharma Inc.,eps,FY2028,consensus,194.01665,jpy,yfinance,2026-08-27
4503,Astellas Pharma Inc.,net_sales,FY2028,consensus,2136534159310.0,jpy_abs,yfinance,2026-08-27
4507,"Shionogi & Co.,Ltd.",dps,FY2026,company,71.0,jpy,jquants,2026-05-12
4507,"Shionogi & Co.,Ltd.",eps,FY2026,company,220.94,jpy,jquants,2026-05-12
4507,"Shionogi & Co.,Ltd.",eps,FY2026,consensus,254.79102,jpy,yfinance,2026-08-27
4507,"Shionogi & Co.,Ltd.",net_profit,FY2026,company,188000000000.0,jpy_abs,jquants,2026-05-12
4507,"Shionogi & Co.,Ltd.",net_sales,FY2026,company,500000000000.0,jpy_abs,jquants,2026-05-12
4507,"Shionogi & Co.,Ltd.",net_sales,FY2026,consensus,702650040000.0,jpy_abs,yfinance,2026-08-27
4507,"Shionogi & Co.,Ltd.",operating_profit,FY2026,company,185000000000.0,jpy_abs,jquants,2026-05-12
4507,"Shionogi & Co.,Ltd.",dps,FY2027,company,76.0,jpy,jquants,2026-05-12
4507,"Shionogi & Co.,Ltd.",eps,FY2027,company,246.79,jpy,jquants,2026-05-12
4507,"Shionogi & Co.,Ltd.",eps,FY2027,consensus,277.11606,jpy,yfinance,2026-08-27
4507,"Shionogi & Co.,Ltd.",net_profit,FY2027,company,210000000000.0,jpy_abs,jquants,2026-05-12
4507,"Shionogi & Co.,Ltd.",net_sales,FY2027,company,700000000000.0,jpy_abs,jquants,2026-05-12
4507,"Shionogi & Co.,Ltd.",net_sales,FY2027,consensus,735223238330.0,jpy_abs,yfinance,2026-08-27
4507,"Shionogi & Co.,Ltd.",operating_profit,FY2027,company,220000000000.0,jpy_abs,jquants,2026-05-12
4507,"Shionogi & Co.,Ltd.",eps,FY2028,consensus,277.11606,jpy,yfinance,2026-08-27
4507,"Shionogi & Co.,Ltd.",net_sales,FY2028,consensus,735223238330.0,jpy_abs,yfinance,2026-08-27
4516,"Nippon Shinyaku Co.,Ltd.",dps,FY2026,company,124.0,jpy,jquants,2026-05-15
4516,"Nippon Shinyaku Co.,Ltd.",eps,FY2026,company,390.2,jpy,jquants,2026-05-15
4516,"Nippon Shinyaku Co.,Ltd.",eps,FY2026,consensus,419.62625,jpy,yfinance,2026-08-27
4516,"Nippon Shinyaku Co.,Ltd.",net_profit,FY2026,company,26300000000.0,jpy_abs,jquants,2026-05-15
4516,"Nippon Shinyaku Co.,Ltd.",net_sales,FY2026,company,170000000000.0,jpy_abs,jquants,2026-05-15
4516,"Nippon Shinyaku Co.,Ltd.",net_sales,FY2026,consensus,190613750000.0,jpy_abs,yfinance,2026-08-27
4516,"Nippon Shinyaku Co.,Ltd.",operating_profit,FY2026,company,33000000000.0,jpy_abs,jquants,2026-05-15
4516,"Nippon Shinyaku Co.,Ltd.",dps,FY2027,company,124.0,jpy,jquants,2026-05-15
4516,"Nippon Shinyaku Co.,Ltd.",eps,FY2027,company,449.55,jpy,jquants,2026-05-15
4516,"Nippon Shinyaku Co.,Ltd.",eps,FY2027,consensus,188.71161,jpy,yfinance,2026-08-27
4516,"Nippon Shinyaku Co.,Ltd.",net_profit,FY2027,company,30300000000.0,jpy_abs,jquants,2026-05-15
4516,"Nippon Shinyaku Co.,Ltd.",net_sales,FY2027,company,200000000000.0,jpy_abs,jquants,2026-05-15
4516,"Nippon Shinyaku Co.,Ltd.",net_sales,FY2027,consensus,169470785710.0,jpy_abs,yfinance,2026-08-27
4516,"Nippon Shinyaku Co.,Ltd.",operating_profit,FY2027,company,38000000000.0,jpy_abs,jquants,2026-05-15
4516,"Nippon Shinyaku Co.,Ltd.",eps,FY2028,consensus,188.71161,jpy,yfinance,2026-08-27
4516,"Nippon Shinyaku Co.,Ltd.",net_sales,FY2028,consensus,169470785710.0,jpy_abs,yfinance,2026-08-27
4519,"CHUGAI PHARMACEUTICAL CO.,LTD.",dps,FY2026,company,132.0,jpy,jquants,2026-04-24
4519,"CHUGAI PHARMACEUTICAL CO.,LTD.",eps,FY2026,consensus,308.1386,jpy,yfinance,2026-08-27
4519,"CHUGAI PHARMACEUTICAL CO.,LTD.",net_sales,FY2026,consensus,1388635481430.0,jpy_abs,yfinance,2026-08-27
4519,"CHUGAI PHARMACEUTICAL CO.,LTD.",eps,FY2027,consensus,357.16095,jpy,yfinance,2026-08-27
4519,"CHUGAI PHARMACEUTICAL CO.,LTD.",net_sales,FY2027,consensus,1533132010710.0,jpy_abs,yfinance,2026-08-27
4523,"Eisai Co.,Ltd.",dps,FY2026,company,160.0,jpy,jquants,2026-05-15
4523,"Eisai Co.,Ltd.",eps,FY2026,company,147.2,jpy,jquants,2026-05-15
4523,"Eisai Co.,Ltd.",eps,FY2026,consensus,202.23853,jpy,yfinance,2026-08-27
4523,"Eisai Co.,Ltd.",net_profit,FY2026,company,41500000000.0,jpy_abs,jquants,2026-05-15
4523,"Eisai Co.,Ltd.",net_sales,FY2026,company,790000000000.0,jpy_abs,jquants,2026-05-15
4523,"Eisai Co.,Ltd.",net_sales,FY2026,consensus,906353578070.0,jpy_abs,yfinance,2026-08-27
4523,"Eisai Co.,Ltd.",operating_profit,FY2026,company,54500000000.0,jpy_abs,jquants,2026-05-15
4523,"Eisai Co.,Ltd.",dps,FY2027,company,160.0,jpy,jquants,2026-05-15
4523,"Eisai Co.,Ltd.",eps,FY2027,company,185.0,jpy,jquants,2026-05-15
4523,"Eisai Co.,Ltd.",eps,FY2027,consensus,235.70651,jpy,yfinance,2026-08-27
4523,"Eisai Co.,Ltd.",net_profit,FY2027,company,52300000000.0,jpy_abs,jquants,2026-05-15
4523,"Eisai Co.,Ltd.",net_sales,FY2027,company,883500000000.0,jpy_abs,jquants,2026-05-15
4523,"Eisai Co.,Ltd.",net_sales,FY2027,consensus,961731487860.0,jpy_abs,yfinance,2026-08-27
4523,"Eisai Co.,Ltd.",operating_profit,FY2027,company,70000000000.0,jpy_abs,jquants,2026-05-15
4523,"Eisai Co.,Ltd.",eps,FY2028,consensus,235.70651,jpy,yfinance,2026-08-27
4523,"Eisai Co.,Ltd.",net_sales,FY2028,consensus,961731487860.0,jpy_abs,yfinance,2026-08-27
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",dps,FY2026,company,44.0,jpy,jquants,2026-05-13
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",eps,FY2026,company,146.04,jpy,jquants,2026-05-13
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",eps,FY2026,consensus,153.58888,jpy,yfinance,2026-08-27
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",net_profit,FY2026,company,33000000000.0,jpy_abs,jquants,2026-05-13
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",net_sales,FY2026,company,340500000000.0,jpy_abs,jquants,2026-05-13
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",net_sales,FY2026,consensus,369109814780.0,jpy_abs,yfinance,2026-08-27
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",operating_profit,FY2026,company,40500000000.0,jpy_abs,jquants,2026-05-13
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",dps,FY2027,company,50.0,jpy,jquants,2026-05-13
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",eps,FY2027,company,152.68,jpy,jquants,2026-05-13
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",eps,FY2027,consensus,165.328,jpy,yfinance,2026-08-27
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",net_profit,FY2027,company,34500000000.0,jpy_abs,jquants,2026-05-13
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",net_sales,FY2027,company,369500000000.0,jpy_abs,jquants,2026-05-13
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",net_sales,FY2027,consensus,385332335400.0,jpy_abs,yfinance,2026-08-27
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",operating_profit,FY2027,company,43800000000.0,jpy_abs,jquants,2026-05-13
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",eps,FY2028,consensus,165.328,jpy,yfinance,2026-08-27
4527,"ROHTO PHARMACEUTICAL CO.,LTD.",net_sales,FY2028,consensus,385332335400.0,jpy_abs,yfinance,2026-08-27
4528,"ONO PHARMACEUTICAL CO.,LTD.",dps,FY2026,company,80.0,jpy,jquants,2026-05-08
4528,"ONO PHARMACEUTICAL CO.,LTD.",eps,FY2026,company,142.62,jpy,jquants,2026-05-08
4528,"ONO PHARMACEUTICAL CO.,LTD.",eps,FY2026,consensus,153.51784,jpy,yfinance,2026-08-27
4528,"ONO PHARMACEUTICAL CO.,LTD.",net_profit,FY2026,company,67000000000.0,jpy_abs,jquants,2026-05-08
4528,"ONO PHARMACEUTICAL CO.,LTD.",net_sales,FY2026,company,490000000000.0,jpy_abs,jquants,2026-05-08
4528,"ONO PHARMACEUTICAL CO.,LTD.",net_sales,FY2026,consensus,457382601670.0,jpy_abs,yfinance,2026-08-27
4528,"ONO PHARMACEUTICAL CO.,LTD.",operating_profit,FY2026,company,85000000000.0,jpy_abs,jquants,2026-05-08
4528,"ONO PHARMACEUTICAL CO.,LTD.",dps,FY2027,company,80.0,jpy,jquants,2026-05-08
4528,"ONO PHARMACEUTICAL CO.,LTD.",eps,FY2027,company,151.09,jpy,jquants,2026-05-08
4528,"ONO PHARMACEUTICAL CO.,LTD.",eps,FY2027,consensus,134.30591,jpy,yfinance,2026-08-27
4528,"ONO PHARMACEUTICAL CO.,LTD.",net_profit,FY2027,company,71000000000.0,jpy_abs,jquants,2026-05-08
4528,"ONO PHARMACEUTICAL CO.,LTD.",net_sales,FY2027,company,455000000000.0,jpy_abs,jquants,2026-05-08
4528,"ONO PHARMACEUTICAL CO.,LTD.",net_sales,FY2027,consensus,447626078330.0,jpy_abs,yfinance,2026-08-27
4528,"ONO PHARMACEUTICAL CO.,LTD.",operating_profit,FY2027,company,94000000000.0,jpy_abs,jquants,2026-05-08
4528,"ONO PHARMACEUTICAL CO.,LTD.",eps,FY2028,consensus,134.30591,jpy,yfinance,2026-08-27
4528,"ONO PHARMACEUTICAL CO.,LTD.",net_sales,FY2028,consensus,447626078330.0,jpy_abs,yfinance,2026-08-27
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",dps,FY2026,company,38.0,jpy,jquants,2026-05-12
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",eps,FY2026,company,102.66,jpy,jquants,2026-05-12
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",eps,FY2026,consensus,119.60381,jpy,yfinance,2026-08-27
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",net_profit,FY2026,company,34000000000.0,jpy_abs,jquants,2026-05-12
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",net_sales,FY2026,company,294000000000.0,jpy_abs,jquants,2026-05-12
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",net_sales,FY2026,consensus,303668725560.0,jpy_abs,yfinance,2026-08-27
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",operating_profit,FY2026,company,44000000000.0,jpy_abs,jquants,2026-05-12
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",dps,FY2027,company,42.0,jpy,jquants,2026-05-12
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",eps,FY2027,company,124.42,jpy,jquants,2026-05-12
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",eps,FY2027,consensus,133.0396,jpy,yfinance,2026-08-27
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",net_profit,FY2027,company,40000000000.0,jpy_abs,jquants,2026-05-12
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",net_sales,FY2027,company,311000000000.0,jpy_abs,jquants,2026-05-12
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",net_sales,FY2027,consensus,314297293330.0,jpy_abs,yfinance,2026-08-27
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",operating_profit,FY2027,company,49500000000.0,jpy_abs,jquants,2026-05-12
4536,"SANTEN PHARMACEUTICAL CO.,LTD.",eps,FY2028,consensus,133.0396,jpy,yfinance,2026-08-27
